code	root	parents	filename	title
rai	anes	patp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mnb	anes	kjlo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lbb	anes	patp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rar	anes	tahi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rap	anes	rapa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bhq	anes	tubo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bnd	anes	gego	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lhh	anes	ambo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
anx	anes	emas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bhw	anes	biak	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ray	anes	tahi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lid	anes	wmnu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tkd	anes	enti	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tes	anes	java	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lib	anes	wmnu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
min	anes	para	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hgw	anes	taup	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lio	anes	sarm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lih	anes	taba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
liw	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ues	anes	kjlo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pnp	anes	kjlo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rmm	anes	kisa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lix	anes	kjlo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
asl	anes	asil	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ksn	anes	ndum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mba	anes	nmas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wha	anes	kaye	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kae	anes	avzc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bdd	anes	dobd	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kak	anes	kall	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bsu	anes	wqui	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vnm	anes	malc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vnk	anes	vani	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
fos	anes	mjfz	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
whk	anes	mken	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bsm	anes	cwya	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
abc	anes	samb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vnp	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bsd	anes	snbi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bxa	anes	scri	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sun	anes	sund	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bsb	anes	snbi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bfg	anes	kaya	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nia	anes	nsum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dok	anes	xwak	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mbs	anes	sman	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
don	anes	nwcp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mry	anes	cara	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tpa	anes	taup	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
buk	anes	nhuo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dob	anes	dobd	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lpa	anes	cvan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
axx	anes	xxar	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrw	anes	mrrn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrp	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrq	anes	marq	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrs	anes	malc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrl	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tpv	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrn	anes	esis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
agv	anes	sina	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mri	anes	tahi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
urr	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrk	anes	hmwa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dor	anes	smlt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bzn	anes	ehoa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bzl	anes	hbwj	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tpz	anes	sapt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mrb	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bzh	anes	buan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ojv	anes	ellc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gnq	anes	cdus	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pkp	anes	puka	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nee	anes	ennc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
szn	anes	tali	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pku	anes	sceb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rtm	anes	rotu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tkl	anes	toke	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rth	anes	ckmw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
uge	anes	wnge	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
zka	anes	kjlo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tkw	anes	vani	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aqr	anes	wail	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pkg	anes	pakt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tkp	anes	futu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sdm	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nea	anes	enli	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
szw	anes	sesh	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wuv	anes	wadi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ymp	anes	hote	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sdo	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
jaz	anes	nemi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
jax	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
jav	anes	java	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pne	anes	puni	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dru	anes	xhpn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
jau	anes	yaur	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ksx	anes	flle	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hrr	anes	hulu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kse	anes	nwcp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ksd	anes	patp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ksg	anes	wnge	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
jaj	anes	csis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
jak	anes	abma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hrk	anes	sole	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
xmt	anes	rajp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ksl	anes	mume	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
xmv	anes	malg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
jae	anes	nhuo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vms	anes	buru	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
yml	anes	bwai	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ymn	anes	sarm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ges	anes	gego	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbx	anes	buan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vme	anes	msba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kxn	anes	mela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hiw	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kxa	anes	karr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aor	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ssv	anes	seas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ssq	anes	enli	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbw	anes	palw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mgl	anes	kime	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mum	anes	taup	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbk	anes	kaln	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbj	anes	lavn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bzb	anes	salu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbl	anes	tbol	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbo	anes	taup	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dyk	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sse	anes	issa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbc	anes	nnbl	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hik	anes	asil	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
hil	anes	pcbi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
duq	anes	sceb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
xdy	anes	mday	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbf	anes	lavn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
smr	anes	nsum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
cha	anes	chrr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
uun	anes	paiw	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
emb	anes	hwyf	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sbh	anes	wmnu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
emi	anes	stma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bay	anes	aruu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
crc	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
emw	anes	swba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bac	anes	sund	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
baa	anes	choi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ban	anes	bals	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mft	anes	mokl	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aek	anes	haek	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
baj	anes	aruu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sew	anes	dobd	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
btw	anes	butt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
btp	anes	kilv	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bts	anes	sima	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
btr	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lnt	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nur	anes	ellc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kzp	anes	goro	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nuq	anes	ellc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
btd	anes	nbat	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nul	anes	elpa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sku	anes	neas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ktr	anes	cdus	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
btm	anes	sbat	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lnd	anes	kela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bto	anes	irig	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
btn	anes	kuya	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bth	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mvv	anes	murt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nua	anes	ennc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
iry	anes	nmin	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lur	anes	enli	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kvo	anes	aruu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tvw	anes	kail	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
agp	anes	ndum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wow	anes	wqui	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wtw	anes	kala	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vkt	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mth	anes	cwya	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
uve	anes	futu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tbe	anes	utup	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vky	anes	abun	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
woo	anes	aruu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vkk	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vkl	anes	fbjr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tte	anes	suau	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vko	anes	ilpz	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
woe	anes	truk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ais	anes	rgmk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mui	anes	lmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ire	anes	ires	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
woc	anes	manm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vrs	anes	choi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
omb	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kem	anes	enti	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kei	anes	keif	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vrt	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ktk	anes	wadi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sjm	anes	bcoa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
uur	anes	nrxi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
zbw	anes	bera	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
zbt	anes	pamo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
otd	anes	nweb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tuc	anes	tuam	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
skp	anes	kaja	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tls	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlr	anes	guad	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mta	anes	sman	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlw	anes	wema	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlv	anes	tali	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlu	anes	ambo	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
met	anes	roin	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlz	anes	tors	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
unz	anes	kail	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kji	anes	wsis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ilk	anes	ilon	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kjr	anes	easy	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
una	anes	watt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ilu	anes	wetr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gei	anes	rajp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gmb	anes	nmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlk	anes	fbjr	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gga	anes	esis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sgb	anes	samb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aaz	anes	wnti	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
etn	anes	cvan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tln	anes	tors	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlm	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
scg	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgs	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgp	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgq	anes	kela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kwd	anes	nmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgt	anes	kaln	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
kwf	anes	nmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
weo	anes	wema	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rad	anes	psch	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pop	anes	nemi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
pon	anes	pona	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgc	anes	lavn	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rae	anes	abun	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgg	anes	patp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgi	anes	pivb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgo	anes	nims	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tgl	anes	taga	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rpn	anes	smal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bbn	anes	bali	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dul	anes	sdum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dun	anes	ccsb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rga	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mbb	anes	wcma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bbc	anes	sbat	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
yap	anes	yape	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
duf	anes	esnc	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
xah	anes	sweb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
duy	anes	ndum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wru	anes	ilpz	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
apg	anes	mahk	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
frt	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dup	anes	para	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
swp	anes	suau	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sws	anes	ssma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
ksc	anes	kalg	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
blf	anes	goro	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
puj	anes	mken	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sww	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
duw	anes	sceb	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bmc	anes	manm	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lgi	anes	kela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lgl	anes	nmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
vbb	anes	msba	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lgb	anes	wsis	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bmk	anes	aree	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
djo	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lga	anes	wnge	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bmn	anes	mago	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gar	anes	dobd	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
rak	anes	wmnu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
nrz	anes	nwcp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gal	anes	enti	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
myw	anes	kilv	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mcy	anes	watt	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
bnb	anes	nmur	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lgr	anes	gela	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dkr	anes	cdus	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
gad	anes	gadd	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tsu	anes	tsou	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
dmr	anes	easd	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
lgu	anes	long	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
fut	anes	futu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mla	anes	wsan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tdy	anes	nmin	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aix	anes	pasi	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
slz	anes	rajp	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
slu	anes	ssma	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
tlt	anes	sole	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mln	anes	guad	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
inn	anes	isin	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mll	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
skh	anes	nsum	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
btx	anes	nbat	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
slm	anes	wssa	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
fud	anes	futu	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
sax	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mlv	anes	evan	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
wrx	anes	enli	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mlu	anes	nmal	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aie	anes	amar	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
trx	anes	land	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mlx	anes	male	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
elu	anes	emas	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
aia	anes	scri	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
mhz	anes	morx	ALL_Ethnologue15/14515.xml	Austronesian: Ethnologue 2005
